po_id,order_date,supplier_id,product_id,warehouse_id,ordered_qty,received_qty,unit_cost,freight_cost,promised_date,actual_delivery_date,defect_qty
PO020751,2025-01-08,S018,P0006,W01,164,162,814.93,4651.7,2025-01-24,2025-01-21,2
PO020752,2025-09-27,S016,P0086,W01,25,25,176.87,133.45,2025-10-12,2025-10-09,0
PO020753,2025-06-06,S010,P0002,W04,32,32,198.63,326.5,2025-07-02,2025-07-06,1
PO020754,2025-06-23,S010,P0077,W01,75,72,359.99,964.96,2025-07-19,2025-07-16,0
PO020755,2024-02-20,S014,P0039,W01,141,137,421.45,1278.26,2024-03-25,2024-03-31,1
PO020756,2024-04-10,S010,P0065,W03,35,35,163.06,91.63,2024-05-06,2024-05-04,1
PO020757,2024-02-20,S005,P0111,W03,5,5,291.49,74.41,2024-03-11,2024-03-13,0
PO020758,2024-01-23,S019,P0019,W01,133,128,105.41,711.74,2024-01-30,2024-01-27,4
PO020759,2025-09-03,S017,P0005,W01,92,92,174.52,356.28,2025-10-06,2025-10-12,3
PO020760,2024-05-08,S016,P0070,W01,96,94,713.19,4673.24,2024-05-23,2024-05-20,1
PO020761,2024-01-05,S019,P0084,W01,95,90,790.91,1965.28,2024-01-12,2024-01-11,2
PO020762,2025-11-16,S013,P0036,W02,205,199,259.49,2113.32,2025-12-02,,3
PO020763,2024-07-22,S024,P0020,W04,29,28,561.56,1208.13,2024-07-31,2024-07-28,0
PO020764,2025-08-19,S023,P0085,W02,135,131,152.39,668.26,2025-09-07,2025-09-15,2
PO020765,2025-12-03,S025,P0083,W03,169,165,123.64,581.66,2025-12-29,2026-01-01,2
PO020766,2025-01-17,S003,P0114,W01,169,167,908.2,9535.78,2025-02-02,2025-02-02,6
PO020767,2025-11-08,S003,P0104,W02,23,23,765.49,1105.86,2025-11-24,2025-11-26,0
PO020768,2025-12-09,S012,P0088,W01,77,76,831.84,2476.26,2026-01-06,2026-01-13,0
PO020769,2024-04-15,S018,P0003,W02,211,208,296.21,3987.01,2024-05-01,2024-04-28,3
PO020770,2024-04-17,S006,P0032,W02,167,164,470.25,5133.8,2024-04-23,2024-04-26,1
PO020771,2024-09-27,S003,P0079,W01,203,195,711.48,2535.17,2024-10-13,2024-10-10,4
PO020772,2025-02-12,S001,P0056,W03,162,158,357.41,3411.34,2025-03-12,2025-03-09,4
PO020773,2025-07-28,S014,P0007,W02,19,19,722.53,825.46,2025-08-31,2025-08-28,0
PO020774,2024-05-13,S025,P0068,W03,218,214,942.82,13533.15,2024-06-08,2024-06-05,3
PO020775,2024-05-21,S012,P0092,W01,184,179,923.46,10829.47,2024-06-18,2024-06-20,1
PO020776,2024-08-11,S019,P0088,W01,147,146,831.84,2779.76,2024-08-18,2024-08-15,1
PO020777,2024-07-17,S002,P0111,W01,5,5,291.49,34.6,2024-07-28,2024-07-25,1
PO020778,2025-11-18,S006,P0018,W01,201,200,144.14,878.73,2025-11-24,2025-11-21,2
PO020779,2024-10-16,S018,P0115,W03,196,194,277.83,2988.96,2024-11-01,2024-10-30,4
PO020780,2025-09-26,S011,P0064,W01,191,189,889.75,10614.44,2025-10-29,2025-10-26,5
PO020781,2024-02-10,,P0037,W02,69,69,320.34,1082.38,2024-03-09,2024-03-06,0
PO020782,2024-03-15,S006,P0104,W02,202,199,765.49,5339.87,2024-03-21,2024-03-18,5
PO020783,2025-08-10,S020,P0013,W04,6,6,87.55,38.39,2025-08-29,2025-09-04,0
PO020784,2024-07-01,S018,P0004,W01,128,125,553.62,5002.39,2024-07-17,2024-07-19,3
PO020785,2024-03-01,S021,P0088,W01,170,165,831.84,3455.41,2024-03-30,2024-04-02,1
PO020786,2025-03-10,S009,P0088,W03,53,53,831.84,1677.72,2025-04-07,2025-04-07,5
PO020787,2024-04-17,S024,P0011,W01,213,202,558.22,5048.43,2024-04-26,2024-04-28,3
PO020788,2024-02-14,S023,P0106,W01,130,124,704.12,2630.7,2024-03-04,2024-03-01,2
PO020789,2024-10-23,S010,P0101,W02,40,39,662.0,1412.43,2024-11-18,2024-11-19,1
PO020790,2025-02-06,S006,P0096,W01,203,194,224.34,1086.07,2025-02-12,2025-02-09,5
PO020791,2025-01-20,S025,P0047,W01,32,32,272.92,623.55,2025-02-15,2025-02-12,0
PO020792,2025-03-03,S009,P0112,W03,214,209,468.25,6119.34,2025-03-31,2025-04-02,19
PO020793,2024-01-18,S013,P0016,W01,215,203,473.34,4660.43,2024-02-03,2024-02-04,5
PO020794,2024-07-31,S024,P0094,W01,208,202,143.55,1611.58,2024-08-09,2024-08-10,2
PO020795,2024-09-08,S007,P0101,W04,74,70,662.0,1169.59,2024-09-29,2024-09-26,0
PO020796,2024-08-02,S023,P0063,W04,99,97,249.12,1789.41,2024-08-21,2024-08-25,0
PO020797,2025-02-12,S005,P0042,W02,167,164,852.18,9190.88,2025-03-04,2025-03-01,2
PO020798,2024-06-16,S008,P0058,W02,177,174,769.37,6814.75,2024-06-25,2024-06-22,4
PO020799,2025-04-06,S010,P0006,W01,49,45,814.93,728.15,2025-05-02,2025-04-29,2
PO020800,2025-11-14,S013,P0004,W01,110,109,553.62,4270.38,2025-11-30,2025-11-27,1
PO020801,2025-04-28,S007,P0041,W01,87,84,786.37,4044.87,2025-05-19,2025-05-16,0
PO020802,2024-10-11,S023,P0003,W01,153,145,296.21,903.28,2024-10-30,2024-10-28,3
PO020803,2024-11-13,S017,P0077,W03,171,164,359.99,3093.01,2024-12-16,2024-12-28,8
PO020804,2025-03-03,S017,P0077,W04,97,93,359.99,819.08,2025-04-05,2025-04-16,6
PO020805,2025-06-13,S019,P0103,W01,196,194,196.19,855.64,2025-06-20,2025-06-23,2
PO020806,2024-08-08,S016,P0034,W01,70,66,546.57,1763.17,2024-08-23,2024-08-25,1
PO020807,2024-01-29,S017,P0098,W02,167,166,646.35,6919.69,2024-03-02,2024-02-28,7
PO020808,2025-05-28,S017,P0037,W01,100,98,320.34,1654.21,2025-06-30,2025-06-30,3
PO020809,2025-04-28,S019,P0066,W03,27,25,50.31,38.32,2025-05-05,2025-05-08,0
PO020810,2024-03-15,S024,P0097,W02,71,68,132.18,256.51,2024-03-24,2024-03-21,2
PO020811,2025-04-03,S005,P0043,W04,185,176,140.11,960.59,2025-04-23,2025-04-20,4
PO020812,2024-02-22,S013,P0014,W03,95,94,399.69,1558.84,2024-03-09,2024-03-10,3
PO020813,2025-04-15,S005,P0098,W02,174,169,646.35,7504.15,2025-05-05,2025-05-09,3
PO020814,2025-06-28,S005,P0035,W01,150,145,454.03,4276.22,2025-07-18,2025-07-18,2
PO020815,2024-01-12,S024,P0027,W03,93,89,910.96,3277.27,2024-01-21,2024-01-18,0
PO020816,2025-06-15,S012,P0083,W02,48,46,123.64,363.78,2025-07-13,2025-07-10,1
PO020817,2024-03-29,S018,P0065,W01,160,156,163.06,1741.29,2024-04-14,2024-04-11,1
PO020818,2024-07-12,S019,P0004,W01,150,150,553.62,3728.78,2024-07-19,2024-07-23,2
PO020819,2025-05-30,S001,P0110,W02,72,70,382.52,1674.45,2025-06-27,2025-06-29,0
PO020820,2024-09-16,S013,P0063,W03,20,19,249.12,166.44,2024-10-02,2024-09-30,0
PO020821,2025-12-15,S005,P0033,W03,88,86,891.43,1767.89,2026-01-04,2026-01-01,1
PO020822,2025-11-30,S008,P0011,W04,5,5,558.22,170.65,2025-12-09,2025-12-13,1
PO020823,2025-12-22,S005,P0083,W01,171,168,123.64,1420.25,2026-01-11,2026-01-12,2
PO020824,2024-03-17,S017,P0092,W02,55,53,923.46,885.9,2024-04-19,2024-04-22,1
PO020825,2024-05-08,S004,P0090,W03,89,87,300.32,1439.21,2024-05-27,2024-06-03,2
PO020826,2024-05-13,S012,P0077,W03,48,47,359.99,773.78,2024-06-10,2024-06-11,0
PO020827,2025-03-03,S008,P0106,W02,201,195,704.12,7953.06,2025-03-12,2025-03-09,4
PO020828,2024-11-10,S025,P0074,W04,184,179,305.61,1753.7,2024-12-06,2024-12-03,4
PO020829,2025-06-29,S020,P0030,W04,206,200,85.93,1225.78,2025-07-18,2025-07-17,2
PO020830,2024-07-25,S009,P0027,W01,167,162,910.96,6242.37,2024-08-22,2024-08-30,7
PO020831,2024-05-26,S008,P0047,W03,31,29,272.92,153.75,2024-06-04,2024-06-01,0
PO020832,2025-04-19,S018,P0087,W01,148,145,572.62,1806.19,2025-05-05,2025-05-03,0
PO020833,2025-03-27,S016,P0003,W02,103,102,296.21,2272.73,2025-04-11,2025-04-08,0
PO020834,2025-05-19,S014,P0037,W01,156,150,320.34,2974.47,2025-06-22,2025-06-22,2
PO020835,2024-08-16,S002,P0052,W02,153,150,870.88,2058.5,2024-08-27,2024-08-24,2
PO020836,2025-01-19,S002,P0069,W02,147,142,847.96,5003.73,2025-01-30,2025-01-27,2
PO020837,2025-11-09,S016,P0018,W04,139,134,144.14,1414.26,2025-11-24,2025-11-21,2
PO020838,2025-03-22,S012,P0012,W01,182,179,620.16,4495.97,2025-04-19,2025-04-19,5
PO020839,2025-11-12,S021,P0110,W02,192,188,382.52,3153.54,2025-12-11,2025-12-08,5
PO020840,2024-11-12,S001,P0012,W03,119,112,620.16,1152.46,2024-12-10,2024-12-07,1
PO020841,2024-02-02,S005,P0010,W03,5,5,598.92,195.68,2024-02-22,2024-02-20,0
PO020842,2025-07-09,S020,P0024,W01,8,8,334.75,107.45,2025-07-28,2025-07-25,0
PO020843,2024-12-02,S025,P0042,W01,12,10,852.18,709.63,2024-12-28,2024-12-31,0
PO020844,2024-01-31,S019,P0026,W01,190,184,29.48,86.61,2024-02-07,2024-02-09,3
PO020845,2024-04-11,S001,P0098,W04,102,102,646.35,1037.8,2024-05-09,2024-05-13,0
PO020846,2024-08-16,S002,P0016,W01,106,104,473.34,2280.02,2024-08-27,2024-09-02,1
PO020847,2024-05-19,S022,P0017,W03,65,63,318.73,468.67,2024-05-29,2024-06-01,4
PO020848,2025-05-15,S013,P0015,W01,204,199,47.2,550.9,2025-05-31,2025-05-31,2
PO020849,2025-03-22,S013,P0079,W01,56,54,711.48,846.24,2025-04-07,2025-04-06,1
PO020850,2024-08-28,S025,P0106,W01,196,190,704.12,2230.3,2024-09-23,2024-09-24,2
PO020851,2024-03-02,S007,P0020,W03,149,145,561.56,4581.77,2024-03-23,2024-03-20,3
PO020852,2024-02-27,S008,P0067,W01,90,86,417.86,699.57,2024-03-07,2024-03-04,1
PO020853,2025-11-22,S018,P0045,W02,147,143,110.28,491.29,2025-12-08,2025-12-05,3
PO020854,2024-09-09,S023,P0075,W02,205,199,735.24,7545.93,2024-09-28,2024-09-25,4
PO020855,2024-03-19,S010,P0078,W03,19,19,96.99,68.53,2024-04-14,2024-04-11,0
PO020856,2025-06-04,S004,P0035,W04,17,17,454.03,244.98,2025-06-23,2025-07-02,0
PO020857,2025-09-27,S002,P0073,W03,41,41,496.76,1298.89,2025-10-08,2025-10-09,0
PO020858,2024-03-30,S001,P0007,W02,147,143,722.53,4821.48,2024-04-27,2024-05-01,5
PO020859,2025-11-21,S010,P0059,W01,117,116,306.74,1850.14,2025-12-17,2025-12-14,2
PO020860,2025-06-13,S014,P0117,W01,151,149,31.42,124.52,2025-07-17,2025-07-14,1
PO020861,2024-07-03,S013,P0108,W02,91,88,124.58,523.6,2024-07-19,2024-07-22,2
PO020862,2025-07-20,S006,P0007,W01,185,184,722.53,9909.33,2025-07-26,2025-07-23,3
PO020863,2024-11-02,S017,P0007,W04,105,104,722.53,5647.97,2024-12-05,2024-12-10,5
PO020864,2025-04-09,S022,P0099,W03,106,105,122.77,378.35,2025-04-19,2025-04-21,3
PO020865,2024-04-02,S006,P0026,W01,108,104,29.48,79.12,2024-04-08,2024-04-09,4
PO020866,2024-06-27,S017,P0080,W01,56,56,255.24,875.34,2024-07-30,2024-08-11,3
PO020867,2025-07-19,S014,P0066,W03,214,208,50.31,595.43,2025-08-22,2025-08-22,4
PO020868,2025-08-11,S018,P0049,W01,14,14,692.83,242.14,2025-08-27,2025-08-24,0
PO020869,2024-01-08,S001,P0037,W02,10,10,320.34,224.91,2024-02-05,2024-02-10,0
PO020870,2024-06-05,S017,P0090,W01,105,103,300.32,2136.46,2024-07-08,2024-07-19,8
PO020871,2025-03-20,S019,P0031,W02,153,149,466.43,3298.38,2025-03-27,2025-03-25,1
PO020872,2025-10-24,S017,P0092,W02,102,100,923.46,5892.01,2025-11-26,2025-12-09,2
PO020873,2025-05-07,S022,P0028,W03,175,171,462.33,2373.84,2025-05-17,2025-05-15,3
PO020874,2025-05-31,S019,P0106,W03,81,80,704.12,2876.38,2025-06-07,2025-06-04,1
PO020875,2024-10-11,S025,P0085,W01,54,50,152.39,352.39,2024-11-06,2024-11-07,2
PO020876,2024-02-10,S017,P0066,W01,141,138,50.31,459.77,2024-03-14,2024-03-31,13
PO020877,2025-07-13,S012,P0012,W02,57,56,620.16,2441.66,2025-08-10,2025-08-13,0
PO020878,2025-08-07,S021,P0026,W01,119,118,29.48,214.48,2025-09-05,2025-09-05,4
PO020879,2024-11-20,S018,P0076,W02,141,139,631.28,2794.98,2024-12-06,2024-12-03,3
PO020880,2025-01-05,S014,P0069,W03,29,29,847.96,398.97,2025-02-08,2025-02-05,0
PO020881,2024-06-20,S015,P0013,W01,54,52,87.55,341.26,2024-07-07,2024-07-04,1
PO020882,2024-11-26,S009,P0012,W01,15,15,620.16,397.12,2024-12-24,2024-12-30,2
PO020883,2024-06-25,S016,P0073,W02,50,50,496.76,618.1,2024-07-10,2024-07-08,0
PO020884,2024-11-03,S012,P0046,W01,196,187,641.25,7796.76,2024-12-01,2024-12-02,2
PO020885,2024-04-07,S004,P0057,W01,7,7,789.66,353.59,2024-04-26,2024-04-26,0
PO020886,2025-03-19,S012,P0074,W01,164,159,305.61,2088.92,2025-04-16,2025-04-13,2
PO020887,2024-06-29,S024,P0102,W01,43,42,555.41,1578.39,2024-07-08,2024-07-05,1
PO020888,2025-06-13,S009,P0031,W01,104,101,466.43,2935.52,2025-07-11,2025-07-20,4
PO020889,2025-01-13,S017,P0084,W01,6,5,790.91,189.53,2025-02-15,2025-02-24,0
PO020890,2025-10-16,S011,P0104,W03,111,107,765.49,1770.0,2025-11-18,2025-11-15,4
PO020891,2024-06-10,S008,P0110,W02,205,204,382.52,2925.84,2024-06-19,2024-06-16,3
PO020892,2024-07-18,S010,P0118,W01,29,28,531.0,1108.19,2024-08-13,2024-08-10,0
PO020893,2024-06-26,S024,P0001,W02,71,71,437.34,1505.76,2024-07-05,2024-07-07,0
PO020894,2025-04-06,S003,P0010,W01,61,58,598.92,1551.65,2025-04-22,2025-04-19,1
PO020895,2024-03-19,S017,P0105,W02,156,152,681.91,2875.72,2024-04-21,2024-04-29,10
PO020896,2025-05-16,S021,P0025,W03,182,181,564.64,3523.89,2025-06-14,2025-06-14,3
PO020897,2025-08-21,S005,P0035,W04,63,61,454.03,1154.49,2025-09-10,2025-09-14,3
PO020898,2025-05-08,S019,P0057,W01,32,32,789.66,1584.1,2025-05-15,2025-05-12,0
PO020899,2024-04-08,S016,P0079,W03,196,190,711.48,2328.61,2024-04-23,2024-04-27,3
PO020900,2024-12-26,S009,P0005,W04,27,27,174.52,321.17,2025-01-23,2025-02-04,3
PO020901,2025-01-24,S005,P0078,W02,189,184,96.99,1119.75,2025-02-13,2025-02-19,4
PO020902,2024-10-12,S024,P0012,W02,124,123,620.16,1827.28,2024-10-21,2024-10-28,2
PO020903,2024-12-06,S005,P0045,W01,173,172,110.28,970.64,2024-12-26,2024-12-27,3
PO020904,2025-07-11,S024,P0109,W01,185,177,881.76,12135.05,2025-07-20,2025-07-17,2
PO020905,2025-09-02,S017,P0016,W04,153,148,473.34,5320.85,2025-10-05,2025-10-15,5
PO020906,2024-08-07,S022,P0006,W02,86,85,814.93,4127.65,2024-08-17,2024-08-14,0
PO020907,2024-08-29,S008,P0058,W02,74,73,769.37,4185.76,2024-09-07,2024-09-06,1
PO020908,2024-06-01,S001,P0030,W01,143,142,85.93,540.71,2024-06-29,2024-06-26,2
PO020909,2024-10-20,S017,P0030,W02,115,106,85.93,523.1,2024-11-22,2024-11-30,9
PO020910,2025-02-03,S010,P0051,W04,198,191,109.49,966.52,2025-03-01,2025-02-26,0
PO020911,2025-06-05,S014,P0021,W01,169,165,168.7,1882.33,2025-07-09,2025-07-07,3
PO020912,2024-07-14,S012,P0003,W01,196,195,296.21,1961.75,2024-08-11,2024-08-10,1
PO020913,2024-06-07,S009,P0112,W01,90,87,468.25,1000.81,2024-07-05,2024-07-09,5
PO020914,2024-01-25,S018,P0098,W03,105,104,646.35,3116.22,2024-02-10,2024-02-08,3
PO020915,2024-03-09,S013,P0050,W02,194,189,732.07,5228.83,2024-03-25,2024-03-22,2
PO020916,2024-02-07,S016,P0100,W01,68,66,484.96,2120.69,2024-02-22,2024-02-24,1
PO020917,2024-05-31,S017,P0120,W01,182,177,107.76,896.76,2024-07-03,2024-07-10,12
PO020918,2025-05-23,S017,P0048,W01,128,125,629.18,1611.58,2025-06-25,2025-07-13,2
PO020919,2025-07-19,S009,P0019,W03,94,91,105.41,572.79,2025-08-16,2025-08-24,1
PO020920,2025-12-12,S020,P0025,W01,203,197,564.64,2805.7,2025-12-31,2026-01-02,4
PO020921,2025-02-02,S006,P0116,W01,62,62,879.17,2166.4,2025-02-08,2025-02-05,0
PO020922,2024-11-28,S024,P0108,W02,151,147,124.58,583.92,2024-12-07,2024-12-13,4
PO020923,2025-10-19,S021,P0084,W03,81,79,790.91,2661.45,2025-11-17,2025-11-15,2
PO020924,2024-04-17,S014,P0082,W02,210,206,234.99,3537.47,2024-05-21,2024-05-28,4
PO020925,2025-04-05,S005,P0037,W02,122,120,320.34,1762.28,2025-04-25,2025-05-01,4
PO020926,2025-08-21,S023,P0063,W03,129,126,249.12,1013.07,2025-09-09,2025-09-06,2
PO020927,2025-01-02,S014,P0045,W02,73,72,110.28,419.91,2025-02-05,2025-02-02,0
PO020928,2024-07-10,S021,P0048,W01,9,9,629.18,328.54,2024-08-08,2024-08-05,0
PO020929,2025-03-29,S001,P0088,W03,218,214,831.84,13438.67,2025-04-26,2025-04-23,5
PO020930,2025-12-28,S009,P0065,W01,101,97,163.06,404.59,2026-01-25,2026-02-04,6
PO020931,2024-06-21,S008,P0052,W01,147,146,870.88,4703.48,2024-06-30,2024-06-28,2
PO020932,2025-02-15,S021,P0030,W01,199,193,85.93,911.86,2025-03-16,2025-03-17,0
PO020933,2024-02-07,S012,P0079,W01,81,79,711.48,3528.12,2024-03-06,2024-03-04,2
PO020934,2024-06-19,S003,P0054,W03,12,11,43.24,29.65,2024-07-05,2024-07-07,0
PO020935,2025-07-14,S016,P0007,W01,172,167,722.53,6270.95,2025-07-29,2025-07-27,4
PO020936,2024-12-28,S004,P0083,W02,137,130,123.64,645.1,2025-01-16,2025-01-24,3
PO020937,2024-05-25,S012,P0041,W01,143,139,786.37,7940.3,2024-06-22,2024-06-20,2
PO020938,2024-09-02,S025,P0050,W01,86,81,732.07,3985.07,2024-09-28,2024-09-30,0
PO020939,2024-03-29,S011,P0119,W01,200,198,605.2,6057.38,2024-05-01,2024-04-28,2
PO020940,2025-07-23,S011,P0083,W01,91,88,123.64,182.08,2025-08-25,2025-08-28,1
PO020941,2025-11-20,S002,P0009,W03,12,12,415.03,345.77,2025-12-01,2025-11-28,1
PO020942,2024-03-18,S012,P0089,W03,127,125,193.04,418.95,2024-04-15,2024-04-12,1
PO020943,2024-06-22,S024,P0036,W02,172,166,259.49,2994.61,2024-07-01,2024-06-28,1
PO020944,2025-09-18,S024,P0091,W01,93,93,740.32,3864.83,2025-09-27,2025-09-24,4
PO020945,2025-10-04,S025,P0042,W04,102,99,852.18,1638.87,2025-10-30,2025-10-27,2
PO020946,2025-07-14,S010,P0069,W02,202,193,847.96,3864.71,2025-08-09,2025-08-10,2
PO020947,2025-06-06,S002,P0084,W02,131,130,790.91,7696.03,2025-06-17,2025-06-18,0
PO020948,2025-09-21,S006,P0023,W01,70,68,555.36,1739.45,2025-09-27,2025-10-01,0
PO020949,2024-09-30,S006,P0017,W01,82,80,318.73,1080.14,2024-10-06,2024-10-12,1
PO020950,2025-10-16,S002,P0085,W03,168,165,152.39,707.59,2025-10-27,2025-10-26,4
PO020951,2025-10-10,S018,P0009,W01,165,160,415.03,1777.45,2025-10-26,2025-10-23,3
PO020952,2024-06-16,S014,P0099,W01,24,24,122.77,45.92,2024-07-20,2024-07-20,0
PO020953,2024-02-23,S019,P0052,W04,171,168,870.88,4791.72,2024-03-01,2024-02-27,1
PO020954,2025-01-15,S005,P0012,W02,76,73,620.16,2610.63,2025-02-04,2025-02-01,2
PO020955,2025-07-08,S018,P0092,W04,33,33,923.46,1662.51,2025-07-24,2025-07-22,0
PO020956,2025-09-13,S002,P0108,W03,38,36,124.58,276.43,2025-09-24,2025-09-21,1
PO020957,2024-04-14,S019,P0009,W03,194,189,415.03,4600.75,2024-04-21,2024-04-29,5
PO020958,2024-10-02,S021,P0113,W01,52,52,632.42,1411.75,2024-10-31,2024-10-30,1
PO020959,2025-07-15,S007,P0050,W02,115,113,732.07,6011.47,2025-08-05,2025-08-03,2
PO020960,2024-02-14,S009,P0081,W02,126,126,890.48,2033.06,2024-03-13,2024-03-24,10
PO020961,2025-06-12,S011,P0032,W01,112,111,470.25,2536.09,2025-07-15,2025-07-24,1
PO020962,2024-08-01,S015,P0014,W01,78,75,399.69,2056.04,2024-08-18,2024-08-15,1
PO020963,2024-01-17,S014,P0119,W02,10,10,605.2,220.53,2024-02-20,2024-02-17,0
PO020964,2024-06-25,S003,P0079,W03,15,15,711.48,487.14,2024-07-11,2024-07-09,1
PO020965,2025-06-26,S010,P0031,W04,108,105,466.43,2879.75,2025-07-22,2025-07-19,1
PO020966,2025-09-28,S013,P0043,W03,190,184,140.11,1726.07,2025-10-14,2025-10-11,2
PO020967,2024-02-29,S016,P0091,W02,186,186,740.32,3978.43,2024-03-15,2024-03-20,1
PO020968,2024-12-05,S016,P0037,W04,150,143,320.34,1607.8,2024-12-20,2024-12-17,4
PO020969,2024-05-27,S017,P0083,W03,65,64,123.64,126.32,2024-06-29,2024-07-01,4
PO020970,2025-05-14,S012,P0005,W01,210,206,174.52,2272.59,2025-06-11,2025-06-13,3
PO020971,2025-07-24,S013,P0119,W04,87,83,605.2,1552.96,2025-08-09,2025-08-06,0
PO020972,2025-12-04,S009,P0087,W04,177,169,572.62,3489.13,2026-01-01,2026-01-16,8
PO020973,2024-09-16,S007,P0041,W04,34,34,786.37,468.78,2024-10-07,2024-10-04,0
PO020974,2024-08-06,S008,P0069,W03,125,123,847.96,4514.72,2024-08-15,2024-08-16,1
PO020975,2024-08-14,S011,P0021,W03,52,52,168.7,604.18,2024-09-16,2024-09-13,3
PO020976,2025-07-10,S003,P0055,W04,103,99,530.67,1410.11,2025-07-26,2025-07-23,2
PO020977,2024-11-21,S006,P0043,W01,173,171,140.11,1556.76,2024-11-27,2024-11-26,3
PO020978,2024-01-17,S003,P0047,W04,208,200,272.92,1977.61,2024-02-02,2024-01-30,3
PO020979,2025-11-23,S011,P0098,W02,19,19,646.35,258.03,2025-12-26,2026-01-07,0
PO020980,2024-03-17,S013,P0050,W02,96,93,732.07,4924.03,2024-04-02,2024-04-05,3
PO020981,2025-11-09,S005,P0001,W01,20,19,437.34,575.94,2025-11-29,2025-12-04,1
PO020982,2024-04-28,S004,P0055,W02,122,119,530.67,2811.76,2024-05-17,2024-05-23,0
PO020983,2025-01-28,S014,P0007,W03,219,217,722.53,9657.09,2025-03-03,2025-02-28,2
PO020984,2024-08-16,S006,P0058,W01,76,73,769.37,1651.2,2024-08-22,2024-08-28,0
PO020985,2025-05-17,S022,P0082,W01,86,85,234.99,646.9,2025-05-27,2025-05-24,3
PO020986,2024-10-21,S005,P0012,W02,65,60,620.16,2498.83,2024-11-10,2024-11-07,2
PO020987,2024-09-25,S013,P0008,W01,187,183,685.73,2079.86,2024-10-11,2024-10-12,5
PO020988,2024-12-14,S021,P0046,W02,186,182,641.25,1926.74,2025-01-12,2025-01-25,0
PO020989,2025-12-10,S003,P0058,W04,179,174,769.37,6826.28,2025-12-26,2026-01-04,3
PO020990,2024-06-28,S012,P0008,W02,58,57,685.73,2590.55,2024-07-26,2024-07-27,0
PO020991,2024-06-09,S012,P0040,W03,51,50,28.36,40.72,2024-07-07,2024-07-16,0
PO020992,2024-02-18,S014,P0094,W03,35,35,143.55,98.7,2024-03-23,2024-03-20,1
PO020993,2025-06-23,S023,P0069,W02,45,42,847.96,839.19,2025-07-12,2025-07-12,1
PO020994,2025-05-10,S015,P0063,W02,161,158,249.12,1819.35,2025-05-27,2025-06-01,2
PO020995,2025-03-21,S010,P0013,W01,122,118,87.55,161.77,2025-04-16,2025-04-13,0
PO020996,2024-01-18,S010,P0096,W02,185,180,224.34,2930.22,2024-02-13,2024-02-13,2
PO020997,2025-07-31,S016,P0072,W02,146,145,849.63,3598.58,2025-08-15,2025-08-15,1
PO020998,2025-08-14,S008,P0052,W01,204,202,870.88,12467.16,2025-08-23,2025-08-23,2
PO020999,2025-11-21,S018,P0074,W03,16,16,305.61,181.68,2025-12-07,2025-12-04,0
PO021000,2025-11-10,S010,P0019,W03,148,144,105.41,420.28,2025-12-06,2025-12-08,1
PO021001,2024-07-11,S002,P0082,W03,30,29,234.99,171.73,2024-07-22,2024-07-21,1
PO021002,2025-06-03,S014,P0036,W01,79,77,259.49,1465.77,2025-07-07,2025-07-04,1
PO021003,2024-10-21,S007,P0005,W02,102,101,174.52,1007.86,2024-11-11,2024-11-15,1
PO021004,2025-03-11,S009,P0029,W01,114,112,745.34,4893.03,2025-04-08,2025-04-22,5
PO021005,2024-08-31,S009,P0044,W01,50,50,529.9,725.17,2024-09-28,2024-10-01,4
PO021006,2025-04-25,S004,P0053,W04,45,45,224.86,534.92,2025-05-14,2025-05-23,0
PO021007,2025-11-27,S008,P0028,W01,36,35,462.33,333.79,2025-12-06,2025-12-13,0
PO021008,2025-04-21,S023,P0095,W02,50,49,21.13,24.28,2025-05-10,2025-05-15,0
PO021009,2025-11-04,S009,P0032,W03,153,146,470.25,1211.56,2025-12-02,2025-12-10,6
PO021010,2025-11-12,S019,P0014,W04,197,196,399.69,4045.97,2025-11-19,2025-11-24,2
PO021011,2024-03-27,S011,P0027,W01,78,78,910.96,4875.77,2024-04-29,2024-04-26,0
PO021012,2025-12-05,S002,P0049,W01,187,179,692.83,7671.76,2025-12-16,2025-12-20,1
PO021013,2025-08-21,S021,P0006,W01,180,177,814.93,3095.63,2025-09-19,2025-09-16,2
PO021014,2024-11-07,S023,P0012,W04,64,63,620.16,768.52,2024-11-26,2024-11-23,1
PO021015,2025-03-14,S006,P0019,W03,46,42,105.41,155.23,2025-03-20,2025-03-21,1
PO021016,2025-03-27,S005,P0047,W01,86,85,272.92,977.23,2025-04-16,2025-04-18,0
PO021017,2025-07-28,S024,P0115,W02,30,30,277.83,223.92,2025-08-06,2025-08-08,0
PO021018,2025-08-09,S003,P0070,W01,211,208,713.19,2556.83,2025-08-25,2025-08-22,3
PO021019,2024-03-15,S023,P0010,W02,179,174,598.92,6551.65,2024-04-03,2024-03-31,0
PO021020,2024-01-01,S005,P0009,W01,89,87,415.03,2325.11,2024-01-21,2024-01-23,4
PO021021,2024-06-29,S022,P0013,W01,114,112,87.55,397.03,2024-07-09,2024-07-14,1
PO021022,2025-01-20,S024,P0008,W01,75,73,685.73,2707.86,2025-01-29,2025-01-26,1
PO021023,2025-09-12,S007,P0061,W02,5,5,282.04,26.49,2025-10-03,2025-09-30,0
PO021024,2025-04-22,S006,P0088,W03,48,47,831.84,1279.76,2025-04-28,2025-04-25,0
PO021025,2024-04-09,S003,P0053,W01,15,14,224.86,101.08,2024-04-25,2024-04-24,0
